project_id,asset_class,database,sector_code,country,region,invest_usd,tier,supplying_sector,spend_M$,GHG_tCO2e,Employment_FTE,Water_1000m3,ValueAdded_M$,Energy_TJ,NOx_t
Proj_003,Health,exiobase,Health_General,Europe,Europe,75000000.0,5,Health_Social,0.14601,14.603,1.684,0.10197,0.10221,0.09461,0.03971
Proj_003,Health,exiobase,Health_General,Europe,Europe,75000000.0,5,Agriculture,0.07815,9.765,1.169,0.26532,0.05939,0.15755,0.04783
Proj_003,Health,exiobase,Health_General,Europe,Europe,75000000.0,5,Mining_Extraction,0.35581,79.52,1.578,0.49188,0.19926,1.15284,0.33874
Proj_003,Health,exiobase,Health_General,Europe,Europe,75000000.0,5,Water_Waste,0.10082,7.375,0.849,0.64446,0.06957,0.08711,0.03428
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Construction,11.4,3405.864,226.951,13.71192,5.472,27.702,13.224
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Energy_Utilities,3.0,953.04,19.314,5.643,1.92,34.425,6.525
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Manufacturing,9.6,4832.87,102.728,21.45024,4.032,41.472,16.704
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Transport_Logistics,2.1,470.547,28.283,1.71763,1.26,5.9535,8.526
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Health_Social,0.9,168.185,23.357,1.21784,0.63,1.0935,0.522
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Agriculture,0.3,49.392,9.768,2.40075,0.228,1.134,0.3915
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Mining_Extraction,2.1,899.539,19.663,5.51578,1.176,12.7575,4.263
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,0,Water_Waste,0.6,92.796,10.238,6.9936,0.414,0.972,0.435
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Construction,1.425,425.733,28.369,1.71399,0.684,3.46275,1.653
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Energy_Utilities,2.2254,706.965,14.327,4.18598,1.42426,25.53647,4.84024
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Manufacturing,4.1973,2113.022,44.914,9.37845,1.76287,18.13234,7.3033
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Transport_Logistics,1.65,369.716,22.222,1.34957,0.99,4.67775,6.699
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Health_Social,1.3488,252.053,35.005,1.82513,0.94416,1.63879,0.7823
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Agriculture,0.5118,84.263,16.664,4.09568,0.38897,1.9346,0.6679
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Mining_Extraction,3.4842,1492.464,32.623,9.15146,1.95115,21.16652,7.07293
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,1,Water_Waste,0.7602,117.573,12.972,8.86089,0.52454,1.23152,0.55114
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Construction,0.61982,185.178,12.339,0.74552,0.29751,1.50617,0.71899
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Energy_Utilities,1.10766,351.882,7.131,2.08351,0.7089,12.71043,2.40917
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Manufacturing,1.88167,947.279,20.135,4.20441,0.7903,8.12883,3.27411
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Transport_Logistics,0.80634,180.677,10.86,0.65952,0.4838,2.28598,3.27375
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Health_Social,0.63948,119.501,16.596,0.86532,0.44764,0.77697,0.3709
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Agriculture,0.31955,52.61,10.405,2.55719,0.24286,1.20789,0.41701
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Mining_Extraction,1.60977,689.547,15.073,4.22815,0.90147,9.77933,3.26783
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,2,Water_Waste,0.429,66.349,7.32,5.00042,0.29601,0.69498,0.31102
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Construction,0.28515,85.193,5.677,0.34298,0.13687,0.69292,0.33078
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Energy_Utilities,0.52477,166.71,3.378,0.9871,0.33586,6.02178,1.14138
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Manufacturing,0.87227,439.122,9.334,1.949,0.36635,3.76821,1.51775
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Transport_Logistics,0.38103,85.378,5.132,0.31166,0.22862,1.08023,1.547
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Health_Social,0.30223,56.478,7.844,0.40896,0.21156,0.36721,0.17529
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Agriculture,0.15891,26.164,5.174,1.27171,0.12077,0.6007,0.20738
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Mining_Extraction,0.74384,318.625,6.965,1.95374,0.41655,4.51882,1.50999
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,3,Water_Waste,0.20753,32.096,3.541,2.41894,0.14319,0.33619,0.15046
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Construction,0.13276,39.663,2.643,0.15968,0.06372,0.32261,0.154
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Energy_Utilities,0.24573,78.062,1.582,0.46221,0.15726,2.8197,0.53445
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Manufacturing,0.40608,204.429,4.345,0.90734,0.17055,1.75425,0.70657
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Transport_Logistics,0.17842,39.978,2.403,0.14593,0.10705,0.50581,0.72437
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Health_Social,0.14169,26.478,3.677,0.19173,0.09918,0.17216,0.08218
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Agriculture,0.07545,12.422,2.457,0.60381,0.05734,0.28521,0.09847
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Mining_Extraction,0.34643,148.395,3.244,0.90993,0.194,2.10458,0.70326
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,4,Water_Waste,0.09772,15.113,1.667,1.13901,0.06743,0.1583,0.07085
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Construction,0.06191,18.496,1.233,0.07447,0.02972,0.15044,0.07182
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Energy_Utilities,0.11479,36.466,0.739,0.21592,0.07346,1.3172,0.24967
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Manufacturing,0.18943,95.364,2.027,0.42327,0.07956,0.81834,0.32961
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Transport_Logistics,0.08335,18.676,1.123,0.06817,0.05001,0.2363,0.3384
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Health_Social,0.06622,12.375,1.719,0.08961,0.04636,0.08046,0.03841
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Agriculture,0.03538,5.826,1.152,0.28317,0.02689,0.13375,0.04618
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Mining_Extraction,0.16156,69.206,1.513,0.42436,0.09048,0.9815,0.32798
Hydro_AF,Energy,exiobase,Energy,Africa,Africa,30000000.0,5,Water_Waste,0.04571,7.07,0.78,0.53282,0.03154,0.07405,0.03314
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Construction,57.0,15812.94,991.116,62.80944,27.36,128.25,61.56
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Energy_Utilities,15.0,4213.44,86.13,25.992,9.6,159.375,30.375
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Manufacturing,48.0,22763.52,479.846,104.4288,20.16,192.0,77.76
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Transport_Logistics,10.5,2227.969,131.859,8.34624,6.3,27.5625,39.69
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Health_Social,4.5,781.704,102.368,5.69632,3.15,5.0625,2.43
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Agriculture,1.5,242.55,45.54,11.27625,1.14,5.25,1.8225
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Mining_Extraction,10.5,4236.96,91.846,26.85312,5.88,59.0625,19.845
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,0,Water_Waste,3.0,413.82,44.712,34.2912,2.07,4.5,2.025
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Construction,7.125,1976.617,123.889,7.85118,3.42,16.03125,7.695
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Energy_Utilities,11.127,3125.53,63.891,19.28087,7.12128,118.22438,22.53218
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Manufacturing,20.9865,9952.638,209.798,45.65823,8.81433,83.946,33.99813
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Transport_Logistics,8.25,1750.547,103.603,6.55776,4.95,21.65625,31.185
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Health_Social,6.744,1171.514,153.415,8.53689,4.7208,7.587,3.64176
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Agriculture,2.559,413.79,77.691,19.23728,1.94484,8.9565,3.10919
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Mining_Extraction,17.421,7029.722,152.385,44.55316,9.75576,97.99312,32.92569
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Water_Waste,3.801,524.31,56.65,43.44695,2.62269,5.7015,2.56568
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Construction,3.09911,859.754,53.887,3.41497,1.48757,6.97299,3.34703
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Energy_Utilities,5.53831,1555.69,31.801,9.59679,3.54452,58.84457,11.21508
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Manufacturing,9.40837,4461.823,94.054,20.46884,3.95151,37.63346,15.24155
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Transport_Logistics,4.03171,855.478,50.63,3.20472,2.41902,10.58323,15.23985
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Health_Social,3.19741,555.429,72.736,4.04744,2.23819,3.59709,1.7266
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Agriculture,1.59774,258.355,48.507,12.01103,1.21428,5.5921,1.94126
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Mining_Extraction,8.04883,3247.865,70.405,20.58441,4.50735,45.27469,15.2123
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,2,Water_Waste,2.145,295.881,31.969,24.51817,1.48005,3.2175,1.44787
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Construction,1.42577,395.537,24.791,1.57109,0.68437,3.20798,1.53983
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Energy_Utilities,2.62387,737.035,15.066,4.54664,1.67928,27.87863,5.31334
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Manufacturing,4.36135,2068.328,43.6,9.48856,1.83177,17.44541,7.06539
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Transport_Logistics,1.90517,404.254,23.925,1.51438,1.1431,5.00107,7.20155
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Health_Social,1.51114,262.504,34.376,1.91288,1.0578,1.70004,0.81602
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Agriculture,0.79457,128.482,24.123,5.97318,0.60387,2.781,0.9654
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Mining_Extraction,3.71919,1500.769,32.533,9.51161,2.08275,20.92046,7.02927
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,3,Water_Waste,1.03764,143.132,15.465,11.8606,0.71597,1.55645,0.7004
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Construction,0.6638,184.151,11.542,0.73145,0.31862,1.49355,0.7169
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Energy_Utilities,1.22863,345.116,7.055,2.12896,0.78632,13.05415,2.48797
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Manufacturing,2.03038,962.889,20.297,4.4173,0.85276,8.12153,3.28922
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Transport_Logistics,0.89208,189.289,11.203,0.7091,0.53525,2.34172,3.37208
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Health_Social,0.70846,123.068,16.116,0.8968,0.49592,0.79702,0.38257
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Agriculture,0.37726,61.003,11.454,2.83606,0.28672,1.32041,0.45837
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Mining_Extraction,1.73217,698.963,15.152,4.42991,0.97001,9.74343,3.27379
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,4,Water_Waste,0.48859,67.397,7.282,5.58481,0.33713,0.73289,0.3298
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Construction,0.30955,85.876,5.382,0.3411,0.14858,0.69649,0.33431
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Energy_Utilities,0.57394,161.219,3.296,0.99453,0.36732,6.09816,1.16224
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Manufacturing,0.94716,449.18,9.469,2.06064,0.39781,3.78863,1.53439
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Transport_Logistics,0.41675,88.43,5.234,0.33127,0.25005,1.09398,1.57533
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Health_Social,0.33111,57.518,7.532,0.41914,0.23178,0.3725,0.1788
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Agriculture,0.17692,28.609,5.371,1.33003,0.13446,0.61924,0.21496
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Mining_Extraction,0.80782,325.972,7.066,2.06596,0.45238,4.544,1.52678
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,5,Water_Waste,0.22856,31.528,3.406,2.61254,0.15771,0.34284,0.15428
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Construction,0.76,126.504,6.512,0.44232,0.3648,0.98496,0.41344
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Energy_Utilities,0.2,17.389,0.626,0.20064,0.128,1.224,0.204
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Manufacturing,0.64,186.778,3.244,0.77146,0.2688,1.47456,0.52224
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Transport_Logistics,0.14,19.012,0.994,0.0629,0.084,0.21168,0.26656
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Health_Social,0.06,6.001,0.692,0.0419,0.042,0.03888,0.01632
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Agriculture,0.02,2.499,0.299,0.0679,0.0152,0.04032,0.01224
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Mining_Extraction,0.14,31.288,0.621,0.19354,0.0784,0.4536,0.13328
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,0,Water_Waste,0.04,2.926,0.337,0.25568,0.0276,0.03456,0.0136
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Construction,0.095,15.813,0.814,0.05529,0.0456,0.12312,0.05168
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Energy_Utilities,0.14836,12.899,0.465,0.14883,0.09495,0.90796,0.15133
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Manufacturing,0.27982,81.663,1.418,0.3373,0.11752,0.64471,0.22833
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Transport_Logistics,0.11,14.938,0.781,0.04942,0.066,0.16632,0.20944
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Health_Social,0.08992,8.993,1.037,0.0628,0.06294,0.05827,0.02446
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Agriculture,0.03412,4.263,0.51,0.11584,0.02593,0.06879,0.02088
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Mining_Extraction,0.23228,51.912,1.03,0.3211,0.13008,0.75259,0.22113
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Water_Waste,0.05068,3.707,0.427,0.32395,0.03497,0.04379,0.01723
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Construction,0.04132,6.878,0.354,0.02405,0.01983,0.05355,0.02248
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Energy_Utilities,0.07384,6.42,0.231,0.07408,0.04726,0.45193,0.07532
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Manufacturing,0.12544,36.61,0.636,0.15121,0.05269,0.28903,0.10236
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Transport_Logistics,0.05376,7.3,0.382,0.02415,0.03225,0.08128,0.10235
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Health_Social,0.04263,4.264,0.492,0.02977,0.02984,0.02763,0.0116
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Agriculture,0.0213,2.662,0.319,0.07232,0.01619,0.04295,0.01304
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Mining_Extraction,0.10732,23.984,0.476,0.14836,0.0601,0.34771,0.10217
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,2,Water_Waste,0.0286,2.092,0.241,0.18281,0.01973,0.02471,0.00972
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Construction,0.01901,3.164,0.163,0.01106,0.00912,0.02464,0.01034
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Energy_Utilities,0.03498,3.042,0.11,0.0351,0.02239,0.21411,0.03568
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Manufacturing,0.05815,16.971,0.295,0.0701,0.02442,0.13398,0.04745
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Transport_Logistics,0.0254,3.45,0.18,0.01141,0.01524,0.03841,0.04837
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Health_Social,0.02015,2.015,0.232,0.01407,0.0141,0.01306,0.00548
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Agriculture,0.01059,1.324,0.158,0.03597,0.00805,0.02136,0.00648
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Mining_Extraction,0.04959,11.083,0.22,0.06855,0.02777,0.16067,0.04721
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,3,Water_Waste,0.01384,1.012,0.117,0.08843,0.00955,0.01195,0.0047
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Construction,0.00885,1.473,0.076,0.00515,0.00425,0.01147,0.00481
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Energy_Utilities,0.01638,1.424,0.051,0.01643,0.01048,0.10026,0.01671
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Manufacturing,0.02707,7.901,0.137,0.03263,0.01137,0.06237,0.02209
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Transport_Logistics,0.01189,1.615,0.084,0.00534,0.00714,0.01798,0.02265
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Health_Social,0.00945,0.945,0.109,0.0066,0.00661,0.00612,0.00257
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Agriculture,0.00503,0.629,0.075,0.01708,0.00382,0.01014,0.00308
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Mining_Extraction,0.0231,5.162,0.102,0.03193,0.01293,0.07483,0.02199
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,4,Water_Waste,0.00651,0.477,0.055,0.04164,0.0045,0.00563,0.00221
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Construction,0.00413,0.687,0.035,0.0024,0.00198,0.00535,0.00225
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Energy_Utilities,0.00765,0.665,0.024,0.00768,0.0049,0.04683,0.00781
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Manufacturing,0.01263,3.686,0.064,0.01522,0.0053,0.0291,0.01031
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Transport_Logistics,0.00556,0.755,0.039,0.0025,0.00333,0.0084,0.01058
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Health_Social,0.00441,0.442,0.051,0.00308,0.00309,0.00286,0.0012
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Agriculture,0.00236,0.295,0.035,0.00801,0.00179,0.00476,0.00144
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Mining_Extraction,0.01077,2.407,0.048,0.01489,0.00603,0.0349,0.01025
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,5,Water_Waste,0.00305,0.223,0.026,0.01948,0.0021,0.00263,0.00104
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,0,Construction,699.3,116399.884,5991.602,406.9926,335.664,906.2928,380.4192
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,0,Energy_Utilities,199.8,17371.411,625.774,200.43936,127.872,1222.776,203.796
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,0,Manufacturing,559.44,163266.97,2835.689,674.34898,234.9648,1288.94976,456.50304
